zone_id,valid_bytes,valid_ratio,invalid_bytes,zvdr_ema,rbd,fragment_class,lifetime_class
0,0,0,268435456,0,0,0,0
1,0,0,268435456,0,0,0,0
2,0,0,268435456,0,0,0,0
3,124577,0.000464085,268310879,1.4013e-45,0.599722,1,0
4,7317,2.72579e-05,268428139,0,0.599984,1,0
5,40290004,0.150092,228145452,0,0.509945,1,0
6,67433101,0.251208,201002355,0,0.449275,1,0
7,28013991,0.10436,240421465,0,0.537384,1,0
8,67433086,0.251208,201002370,0,0.449275,1,0
9,67433092,0.251208,201002364,0,0.449275,1,0
10,67433080,0.251208,201002376,0,0.449275,1,0
11,67433090,0.251208,201002366,0,0.449275,1,0
12,67433104,0.251208,201002352,0,0.449275,1,0
13,67433097,0.251208,201002359,0,0.449275,1,0
14,0,0,268435456,0,0,0,0
15,67433088,0.251208,201002368,0,0.449275,1,0
16,67433111,0.251208,201002345,0,0.449275,1,0
17,67433075,0.251208,201002381,0,0.449275,1,0
18,57313492,0.213509,211121964,0,0.471894,1,0
19,67433080,0.251208,201002376,0,0.449275,1,0
20,67433072,0.251208,201002384,0,0.449275,1,0
21,67433095,0.251208,201002361,0,0.449275,1,0
22,67433072,0.251208,201002384,0,0.449275,1,0
23,67433098,0.251208,201002358,0,0.449275,1,0
24,67433114,0.251208,201002342,0,0.449275,1,0
25,67433125,0.251208,201002331,0,0.449275,1,0
26,67433087,0.251208,201002369,0,0.449275,1,0
27,67433086,0.251208,201002370,0,0.449275,1,0
28,59566999,0.221904,208868457,0,0.466857,1,0
29,67433094,0.251208,201002362,0,0.449275,1,0
30,67433077,0.251208,201002379,0,0.449275,1,0
31,67433093,0.251208,201002363,0,0.449275,1,0
32,67433122,0.251208,201002334,0,0.449275,1,0
33,67433100,0.251208,201002356,0,0.449275,1,0
34,11783833,0.0438982,256651623,0,0.573661,1,0
35,67433115,0.251208,201002341,0,0.449275,1,0
36,35182721,0.131066,233252735,0,0.521361,1,0
37,67433106,0.251208,201002350,1.4013e-45,0.449275,1,0
38,67433103,0.251208,201002353,1.4013e-45,0.449275,1,0
39,67433104,0.251208,201002352,1.4013e-45,0.449275,1,0
40,67433113,0.251208,201002343,1.4013e-45,0.449275,1,0
41,59998462,0.223512,208436994,1.4013e-45,0.465893,1,0
42,67433096,0.251208,201002360,0,0.449275,1,0
43,67433078,0.251208,201002378,0,0.449275,1,0
44,67433079,0.251208,201002377,1.4013e-45,0.449275,1,0
45,67433092,0.251208,201002364,1.4013e-45,0.449275,1,0
46,67433094,0.251208,201002362,1.4013e-45,0.449275,1,0
47,67433089,0.251208,201002367,1.4013e-45,0.449275,1,0
48,40665590,0.151491,227769866,1.4013e-45,0.509105,1,0
49,26205694,0.0976238,242229762,1.4013e-45,0.541426,1,0
50,67433097,0.251208,201002359,0,0.449275,1,0
51,67433064,0.251208,201002392,0,0.449275,1,0
52,7238901,0.026967,261196555,1.4013e-45,0.58382,1,0
53,67433069,0.251208,201002387,0,0.449275,1,0
54,45153531,0.16821,223281925,0,0.499074,1,0
55,48035790,0.178947,220399666,4.20634e-39,0.492632,1,0
56,4098120,0.0152667,264337336,1.4013e-45,0.59084,1,0
57,201324600,0.749993,67110856,0,0.150004,0,0
58,28415946,0.105858,240019510,1.4013e-45,0.536485,1,0
59,200768331,0.74792,67667125,1.55732e-26,0.151248,0,0
60,48955759,0.182374,219479697,3.42729e-07,0.490575,3,0
61,67433106,0.251208,201002350,1.4013e-45,0.449275,1,0
62,136899087,0.509989,131536369,1.4013e-45,0.294007,0,0
63,28199680,0.105052,240235776,1.4013e-45,0.536969,1,0
64,4557053,0.0169763,263878403,1.4013e-45,0.589814,1,0
65,268434361,0.999996,1095,0,2.44752e-06,0,0
66,4855628,0.0180886,263579828,1.4013e-45,0.589147,1,0
67,67433093,0.251208,201002363,1.4013e-45,0.449275,1,0
68,25632831,0.0954897,242802625,1.4013e-45,0.542706,1,0
69,127271179,0.474122,141164277,2.05266e-28,0.315527,1,0
70,222771415,0.829888,45664041,1.4013e-45,0.102067,0,0
71,246970360,0.920036,21465096,1.44669e-37,0.0479782,0,0
72,237698894,0.885497,30736562,1.45014e-37,0.0687016,0,0
73,218160219,0.81271,50275237,8.06283e-16,0.112374,0,0
74,202389749,0.753961,66045707,2.27604e-05,0.147633,2,0
75,71819064,0.267547,196616392,3.31804e-18,0.439472,1,0
