zone_id,valid_bytes,valid_ratio,invalid_bytes,zvdr_ema,rbd,fragment_class,lifetime_class
0,0,0,268435456,0,0,0,0
1,0,0,268435456,0,0,0,0
2,0,0,268435456,0,0,0,0
3,124177,0.000462595,268311279,1.4013e-45,0.599722,1,0
4,7317,2.72579e-05,268428139,0,0.599984,1,0
5,67433114,0.251208,201002342,0,0.449275,1,0
6,67433099,0.251208,201002357,0,0.449275,1,0
7,67433088,0.251208,201002368,0,0.449275,1,0
8,67433083,0.251208,201002373,0,0.449275,1,0
9,31032332,0.115604,237403124,0,0.530637,1,0
10,67433102,0.251208,201002354,0,0.449275,1,0
11,67433089,0.251208,201002367,0,0.449275,1,0
12,67433094,0.251208,201002362,0,0.449275,1,0
13,67433099,0.251208,201002357,0,0.449275,1,0
14,67433096,0.251208,201002360,0,0.449275,1,0
15,67433092,0.251208,201002364,0,0.449275,1,0
16,67433091,0.251208,201002365,0,0.449275,1,0
17,67433089,0.251208,201002367,0,0.449275,1,0
18,67433094,0.251208,201002362,0,0.449275,1,0
19,67433113,0.251208,201002343,0,0.449275,1,0
20,67433085,0.251208,201002371,0,0.449275,1,0
21,67433100,0.251208,201002356,0,0.449275,1,0
22,67433089,0.251208,201002367,0,0.449275,1,0
23,67433093,0.251208,201002363,0,0.449275,1,0
24,67433089,0.251208,201002367,0,0.449275,1,0
25,52992226,0.197411,215443230,0,0.481553,1,0
26,33904034,0.126302,234531422,0,0.524219,1,0
27,29190305,0.108742,239245151,0,0.534755,1,0
28,67433090,0.251208,201002366,0,0.449275,1,0
29,0,0,268435456,0,0,0,0
30,67433091,0.251208,201002365,0,0.449275,1,0
31,24464971,0.0911391,243970485,0,0.545317,1,0
32,67433073,0.251208,201002383,0,0.449275,1,0
33,67065950,0.24984,201369506,0,0.450096,1,0
34,55834387,0.207999,212601069,0,0.4752,1,0
35,67433087,0.251208,201002369,1.4013e-45,0.449275,1,0
36,67433091,0.251208,201002365,0,0.449275,1,0
37,0,0,268435456,0,0,0,0
38,64463261,0.240144,203972195,0,0.455913,1,0
39,67433124,0.251208,201002332,0,0.449275,1,0
40,67433115,0.251208,201002341,1.4013e-45,0.449275,1,0
41,64107734,0.23882,204327722,1.4013e-45,0.456708,1,0
42,67433097,0.251208,201002359,1.4013e-45,0.449275,1,0
43,67433098,0.251208,201002358,0,0.449275,1,0
44,67433081,0.251208,201002375,0,0.449275,1,0
45,67433073,0.251208,201002383,1.4013e-45,0.449275,1,0
46,67433078,0.251208,201002378,1.4013e-45,0.449275,1,0
47,144707940,0.539079,123727516,1.4013e-45,0.276553,0,0
48,130699354,0.486893,137736102,1.4013e-45,0.307864,1,0
49,86980755,0.324029,181454701,1.4013e-45,0.405583,1,0
50,71553288,0.266557,196882168,1.4013e-45,0.440066,1,0
51,26444932,0.098515,241990524,1.4013e-45,0.540891,1,0
52,50400070,0.187755,218035386,1.4013e-45,0.487347,1,0
53,268433890,0.999994,1566,0,3.50028e-06,0,0
54,268434034,0.999995,1422,0,3.17842e-06,0,0
55,201378923,0.750195,67056533,2.19473e-15,0.149883,0,0
56,208196399,0.775592,60239057,1.4013e-45,0.134645,0,0
57,67433070,0.251208,201002386,1.4013e-45,0.449275,1,0
58,15419359,0.0574416,253016097,1.4013e-45,0.565535,1,0
59,67433105,0.251208,201002351,0,0.449275,1,0
60,7988964,0.0297612,260446492,0,0.582143,1,0
61,67433083,0.251208,201002373,1.4013e-45,0.449275,1,0
62,67433102,0.251208,201002354,0,0.449275,1,0
63,10470329,0.039005,257965127,1.4013e-45,0.576597,1,0
64,9425897,0.0351142,259009559,1.4013e-45,0.578932,1,0
65,179135082,0.66733,89300374,1.4013e-45,0.199602,0,0
66,92098891,0.343095,176336565,2.98454e-26,0.394143,1,0
67,119877052,0.446577,148558404,1.4013e-45,0.332054,1,0
68,27455857,0.102281,240979599,1.4013e-45,0.538631,1,0
69,67433098,0.251208,201002358,1.4013e-45,0.449275,1,0
70,30754879,0.114571,237680577,1.4013e-45,0.531258,1,0
71,67433132,0.251208,201002324,1.4013e-45,0.449275,1,0
72,132755024,0.494551,135680432,3.97284e-27,0.303269,1,0
73,25545287,0.0951636,242890169,1.4013e-45,0.542902,1,0
74,22414049,0.0834988,246021407,1.4013e-45,0.549901,1,0
75,39992481,0.148984,228442975,1.4013e-45,0.51061,1,0
